year,state,district,party,committee_type,ad_spending
2010,NY,25,rep,1,58051
2010,NY,25,rep,5,67178
2010,NY,25,rep,3,59301
2010,NY,25,rep,4,504977
2010,NY,28,dem,1,36625
2010,NY,28,dem,3,20
2010,NY,28,rep,1,5888
2010,OH,1,dem,1,7450
2010,OH,1,dem,5,75754
2010,OH,1,dem,3,10804
2010,OH,1,dem,2,79309
2010,OH,1,dem,4,260
2010,OH,1,rep,1,2342
2010,OH,1,rep,5,48844
2010,OH,1,rep,3,148243
2010,OH,2,dem,1,25658
2010,OH,2,dem,3,70
2010,OH,2,dem,2,3800
2010,OH,2,rep,1,134115
2010,OH,2,rep,3,317
2010,OH,4,dem,1,1368
2010,OH,4,rep,1,615
2010,OH,4,rep,3,41
2010,OH,6,dem,1,835808
2010,OH,6,dem,2,621990
2010,OH,6,rep,1,176239
2010,OH,6,rep,5,19989
2010,OH,6,rep,3,9890
2010,OH,6,rep,2,337615
2010,OH,7,dem,1,41762
2010,OH,7,rep,1,3250
2010,OH,7,rep,3,58
2010,OH,8,dem,1,130704
2010,OH,8,dem,3,72559
2010,OH,8,rep,1,29841
2010,OH,8,rep,3,29
2010,OH,9,dem,1,199823
2010,OH,9,dem,3,10
2010,OH,9,dem,4,260
2010,OH,9,rep,1,1436685
2010,OH,9,rep,5,33514
2010,OH,9,rep,3,14586
2010,OH,10,dem,1,10746
2010,OH,10,dem,3,10
2010,OH,10,rep,1,191001
2010,OH,10,rep,5,5076
2010,OH,10,rep,3,85
2010,OH,10,rep,2,14750
2010,OH,12,dem,1,561
2010,OH,12,dem,5,9987
2010,OH,12,dem,3,40797
2010,OH,12,rep,1,1331054
2010,OH,12,rep,3,456284
2010,OH,12,rep,4,113631
2010,OH,13,dem,1,4741
2010,OH,13,dem,5,154678
2010,OH,13,dem,3,751249
2010,OH,13,dem,2,443267
2010,OH,13,dem,4,533090
2010,OH,13,rep,1,920145
2010,OH,13,rep,5,59623
2010,OH,13,rep,3,21650
2010,OH,14,dem,1,2775
2010,OH,14,rep,1,7636
2010,OH,14,rep,3,102
2010,OH,15,dem,1,1267748
2010,OH,15,dem,5,35030
2010,OH,15,dem,3,2008
2010,OH,15,dem,2,43123
2010,OH,15,dem,4,260
2010,OH,15,rep,1,1094742
2010,OH,15,rep,5,24710
2010,OH,15,rep,3,16463
2010,OH,16,dem,1,741668
2010,OH,16,dem,5,1113061
2010,OH,16,dem,3,1435231
2010,OH,16,dem,2,1458007
2010,OH,16,dem,4,77413
2010,OH,16,rep,1,1411827
2010,OH,16,rep,5,1183141
2010,OH,16,rep,3,75785
2010,OH,16,rep,2,1262308
2010,OH,17,dem,1,53814
2010,OH,17,dem,3,20
2010,OH,17,dem,4,260
2010,OH,17,rep,1,23483
2010,OH,17,rep,5,2455
2010,OH,17,rep,3,19
2010,OH,18,dem,1,339
2010,OH,18,dem,3,8779
2010,OH,18,dem,2,1521318
2010,OH,18,rep,1,396849
2010,OH,18,rep,5,220962
2010,OH,18,rep,3,6395
2010,OH,18,rep,2,1124967
2010,OH,18,rep,4,79139
2010,OK,2,dem,1,40476
2010,OK,2,dem,3,15817
2010,OK,2,rep,1,60053
2010,OK,2,rep,3,240
2010,OK,2,rep,4,44138
2010,OK,5,dem,1,200756
2010,OK,5,rep,1,299381
2010,OR,2,dem,1,455
2010,OR,2,rep,1,473958
2010,OR,2,rep,3,87
2010,OR,3,dem,1,108856
2010,OR,3,dem,4,260
2010,OR,3,rep,1,19371
2010,OR,3,rep,3,453
2010,OR,4,dem,1,836963
2010,OR,4,dem,3,2767
2010,OR,4,dem,4,31200
2010,OR,4,rep,1,400612
2010,OR,4,rep,5,1394
2010,OR,4,rep,3,23759
2010,OR,4,rep,4,597172
2010,OR,5,dem,1,1141541
2010,OR,5,dem,5,146
2010,OR,5,dem,3,156330
2010,OR,5,dem,2,1252986
2010,OR,5,dem,4,260
2010,OR,5,rep,1,172300
2010,OR,5,rep,5,33148
2010,OR,5,rep,3,45057
2010,OR,5,rep,2,746727
2010,PA,3,dem,1,1575
2010,PA,3,dem,5,29871
2010,PA,3,dem,3,804835
2010,PA,3,dem,2,248860
2010,PA,3,dem,4,260
2010,PA,3,rep,1,5588
2010,PA,3,rep,5,316976
2010,PA,3,rep,3,41537
2010,PA,3,rep,2,446801
2010,PA,4,dem,1,1436623
2010,PA,4,dem,3,29253
2010,PA,4,rep,1,226419
2010,PA,4,rep,5,459281
2010,PA,4,rep,3,4072
2010,PA,4,rep,4,75
2010,PA,6,dem,1,1935
2010,PA,6,dem,5,7478
2010,PA,6,dem,3,10
2010,PA,6,dem,4,260
2010,PA,6,rep,1,432846
2010,PA,6,rep,5,14332
2010,PA,6,rep,3,598480
2010,PA,10,dem,1,998958
2010,PA,10,dem,5,23554
2010,PA,10,dem,3,15223
2010,PA,10,dem,2,624812
2010,PA,10,dem,4,23403
2010,PA,10,rep,1,9150
2010,PA,10,rep,5,577766
2010,PA,10,rep,3,18724
2010,PA,10,rep,2,749904
2010,PA,11,dem,1,1201053
2010,PA,11,dem,5,4644
2010,PA,11,dem,3,1205691
2010,PA,11,dem,2,674297
2010,PA,11,rep,1,26302
2010,PA,11,rep,5,549340
2010,PA,11,rep,3,11158
2010,PA,11,rep,2,901828
2010,PA,12,dem,1,1702766
2010,PA,12,dem,5,112953
2010,PA,12,dem,3,238000
2010,PA,12,dem,2,2101067
2010,PA,12,dem,4,23179
2010,PA,12,rep,1,4359
2010,PA,12,rep,5,243918
2010,PA,12,rep,3,71545
2010,PA,12,rep,2,1504288
2010,PA,13,dem,1,1789832
2010,PA,13,dem,3,10
2010,PA,13,rep,1,287284
2010,PA,13,rep,3,642
2010,PA,14,dem,1,11861
2010,PA,14,dem,4,260
2010,PA,14,rep,1,30236
2010,PA,15,dem,1,1017
2010,PA,15,dem,5,698
2010,PA,15,dem,3,62311
2010,PA,15,dem,4,260
2010,PA,15,rep,1,77897
2010,PA,15,rep,3,184529
2010,PA,16,dem,1,80460
2010,PA,16,dem,5,3635
2010,PA,16,dem,3,10
2010,PA,16,rep,1,69137
2010,PA,16,rep,3,1178
2010,PA,17,dem,1,956607
2010,PA,17,dem,3,16655
2010,PA,17,rep,1,4443
2010,PA,17,rep,5,10224
2010,PA,18,dem,1,82977
2010,PA,18,dem,3,10
2010,PA,18,rep,1,91535
2010,PA,18,rep,3,1017
2010,PA,19,dem,1,365
2010,PA,19,rep,1,28844
2010,RI,2,dem,1,139173
2010,RI,2,dem,3,10
2010,RI,2,rep,1,60020
2010,SC,1,dem,1,13168
2010,SC,1,rep,1,400416
2010,SC,1,rep,3,72832
2010,SC,2,dem,1,41386
2010,SC,2,dem,2,6440
2010,SC,2,rep,1,1810311
2010,SC,2,rep,3,108399
2010,SC,3,dem,1,31789
2010,SC,3,rep,1,192885
2010,SC,3,rep,3,225100
2010,SC,5,dem,1,1488050
2010,SC,5,dem,5,19359
2010,SC,5,dem,3,6453
2010,SC,5,dem,2,1124996
2010,SC,5,rep,1,746389
2010,SC,5,rep,5,283062
2010,SC,5,rep,3,559455
2010,SC,5,rep,2,1007840
2010,SC,5,rep,4,442774
2010,SC,6,dem,1,240037
2010,SC,6,dem,3,10
2010,SC,6,rep,1,11318
2010,TN,4,dem,1,760340
2010,TN,4,dem,3,12545
2010,TN,4,dem,2,708655
2010,TN,4,dem,4,6000
2010,TN,4,rep,1,46341
2010,TN,4,rep,5,777085
2010,TN,4,rep,2,532939
2010,TN,4,rep,4,173459
2010,TN,5,dem,1,196389
2010,TN,5,rep,1,231803
2010,TN,6,dem,1,80250
2010,TN,6,rep,1,977896
2010,TN,6,rep,5,3153
2010,TN,6,rep,3,10459
2010,TN,7,dem,1,9545
2010,TN,7,rep,1,14286
2010,TN,7,rep,3,165
2010,TN,8,dem,1,1302189
2010,TN,8,rep,1,6540
2010,TN,8,rep,5,387639
2010,TN,8,rep,3,20908
2010,TN,8,rep,2,766188
2010,TN,8,rep,4,100000
2010,TN,9,dem,1,146515
2010,TN,9,dem,3,10
2010,TN,9,rep,1,128537
2010,TX,4,dem,1,2750
2010,TX,4,rep,1,363752
2010,TX,4,rep,5,99
2010,TX,4,rep,3,290
2010,TX,6,dem,1,693
2010,TX,6,rep,1,119884
2010,TX,9,dem,1,12814
2010,TX,9,dem,3,10
2010,TX,9,rep,1,7026
2010,TX,9,rep,3,85
2010,TX,10,dem,1,4506
2010,TX,10,rep,1,215060
2010,TX,10,rep,5,319
2010,TX,10,rep,3,224
2010,TX,11,dem,1,2185
2010,TX,11,rep,1,36729
2010,TX,11,rep,5,31
2010,TX,11,rep,3,160
2010,TX,14,dem,1,1132
2010,TX,14,rep,1,46336
2010,TX,14,rep,5,97
2010,TX,14,rep,3,25
2010,TX,15,dem,1,4950
2010,TX,15,rep,1,49020
2010,TX,15,rep,5,46
2010,TX,15,rep,3,21
2010,TX,16,dem,1,182803
2010,TX,16,rep,1,17576
2010,TX,16,rep,3,21
2010,TX,17,dem,1,3986
2010,TX,17,dem,5,706
2010,TX,17,dem,3,3408
2010,TX,17,dem,2,628602
2010,TX,17,rep,1,1541467
2010,TX,17,rep,5,255032
2010,TX,17,rep,3,7409
2010,TX,17,rep,2,401433
2010,TX,17,rep,4,235420
2010,TX,18,dem,1,89377
2010,TX,18,dem,3,10
2010,TX,18,rep,1,103309
2010,TX,18,rep,3,85
2010,TX,18,rep,4,3075
2010,TX,19,dem,1,11703
2010,TX,19,rep,1,3075
2010,TX,19,rep,5,40
2010,TX,19,rep,3,21
2010,TX,20,dem,1,10843
2010,TX,20,rep,1,66587
2010,TX,20,rep,5,101
2010,TX,20,rep,3,21
2010,TX,21,dem,1,5944
2010,TX,21,rep,1,62658
2010,TX,21,rep,5,138
2010,TX,21,rep,3,21
2010,TX,22,dem,1,400
2010,TX,22,dem,2,3001
2010,TX,22,rep,1,18357
2010,TX,22,rep,5,103
2010,TX,22,rep,3,85
2010,TX,23,dem,1,994649
2010,TX,23,dem,3,149
2010,TX,23,dem,2,883587
2010,TX,23,dem,4,536339
2010,TX,23,rep,1,757536
2010,TX,23,rep,5,413916
2010,TX,23,rep,3,8415
2010,TX,23,rep,2,511542
2010,TX,23,rep,4,14465
2010,TX,25,dem,1,6085
2010,TX,25,dem,3,10
2010,TX,25,rep,1,434071
2010,TX,25,rep,5,454
2010,TX,25,rep,3,9849
2010,TX,25,rep,4,1661
2010,TX,26,dem,1,16123
2010,TX,26,rep,1,1673
2010,TX,26,rep,5,7
2010,TX,26,rep,3,99
2010,TX,27,dem,1,12039
2010,TX,27,rep,1,207032
2010,TX,27,rep,5,165855
2010,TX,27,rep,3,165
2010,TX,28,dem,1,26314
2010,TX,28,rep,1,35671
2010,TX,28,rep,5,32
2010,TX,28,rep,3,21
2010,TX,29,dem,1,117120
2010,TX,29,rep,1,5365
2010,TX,29,rep,3,85
2010,TX,29,rep,4,3075
2010,TX,30,dem,1,6690
2010,TX,30,dem,3,10
2010,TX,30,rep,1,219032
2010,TX,30,rep,5,3373
2010,TX,30,rep,3,99
2010,UT,1,dem,1,60
2010,UT,1,rep,1,35011
2010,UT,1,rep,3,2000
2010,UT,3,dem,1,7467
2010,UT,3,rep,1,851
2010,UT,3,rep,3,4
2010,VA,1,dem,1,116270
2010,VA,1,rep,1,117986
2010,VA,2,dem,1,5157
2010,VA,2,dem,3,83029
2010,VA,2,dem,2,797921
2010,VA,2,rep,1,1971195
2010,VA,2,rep,5,8266
2010,VA,2,rep,3,86241
2010,VA,2,rep,2,424657
2010,VA,3,dem,1,46305
2010,VA,3,dem,3,20
2010,VA,3,rep,1,1085
2010,VA,3,rep,2,269
2010,VA,4,dem,1,50
2010,VA,4,rep,1,13694
2010,VA,5,dem,1,21114
2010,VA,5,dem,5,723798
2010,VA,5,dem,3,1048805
2010,VA,5,dem,2,652077
2010,VA,5,dem,4,685674
2010,VA,5,rep,1,1397445
2010,VA,5,rep,5,68379
2010,VA,5,rep,3,45153
2010,VA,5,rep,2,1006196
2010,VA,7,dem,1,26108
2010,VA,7,rep,1,290841
2010,VA,8,dem,1,4742
2010,VA,8,dem,3,20
2010,VA,8,rep,1,39243
2010,VA,8,rep,2,9824
2010,VA,9,dem,1,35117
2010,VA,9,dem,5,146
2010,VA,9,dem,3,372
2010,VA,9,dem,4,85311
2010,VA,9,rep,1,512290
2010,VA,9,rep,5,550846
2010,VA,9,rep,3,19635
2010,VA,9,rep,2,814112
2010,VA,10,dem,1,11163
2010,VA,10,dem,2,835
2010,VA,10,rep,1,4055
2010,VA,10,rep,3,1950
2010,VA,11,dem,1,29027
2010,VA,11,dem,5,79
2010,VA,11,dem,3,8751
2010,VA,11,dem,2,1631551
2010,VA,11,rep,1,30020
2010,VA,11,rep,5,131854
2010,VA,11,rep,3,27802
2010,VT,1,dem,1,1208
2010,VT,1,dem,3,20
2010,VT,1,rep,1,5347
2010,WA,1,dem,1,3102
2010,WA,1,dem,3,417
2010,WA,1,rep,1,29354
2010,WA,1,rep,3,950
2010,WA,2,dem,1,30854
2010,WA,2,dem,5,9933
2010,WA,2,dem,3,6090
2010,WA,2,dem,2,605930
2010,WA,2,dem,4,288
2010,WA,2,rep,1,35863
2010,WA,2,rep,5,600699
2010,WA,2,rep,3,18986
2010,WA,2,rep,4,31865
2010,WA,3,dem,1,212542
2010,WA,3,dem,5,264
2010,WA,3,dem,3,3306
2010,WA,3,dem,2,1740486
2010,WA,3,rep,1,829712
2010,WA,3,rep,5,474639
2010,WA,3,rep,3,167409
2010,WA,3,rep,2,1245269
2010,WA,3,rep,4,36200
2010,WA,5,dem,1,10457
2010,WA,5,rep,1,200389
2010,WA,5,rep,3,161
2010,WA,6,dem,1,50417
2010,WA,6,dem,3,20
2010,WA,6,rep,1,43403
2010,WA,8,dem,1,392200
2010,WA,8,dem,5,3924
2010,WA,8,dem,3,80651
2010,WA,8,dem,2,5805
2010,WA,8,rep,1,370079
2010,WA,8,rep,5,9718
2010,WA,8,rep,3,580485
2010,WA,9,dem,1,49779
2010,WA,9,dem,3,146
2010,WA,9,rep,1,85085
2010,WA,9,rep,5,32095
2010,WI,1,dem,1,5658
2010,WI,1,dem,5,59
2010,WI,1,rep,1,25154
2010,WI,2,dem,1,10490
2010,WI,2,dem,5,1815
2010,WI,2,dem,3,10
2010,WI,2,dem,2,913
2010,WI,2,rep,1,42409
2010,WI,3,dem,1,1504822
2010,WI,3,dem,5,1094
2010,WI,3,dem,3,10
2010,WI,3,dem,2,126771
2010,WI,3,dem,4,27600
2010,WI,3,rep,1,362369
2010,WI,3,rep,5,610434
2010,WI,3,rep,3,13011
2010,WI,3,rep,2,182286
2010,WI,4,dem,1,8133
2010,WI,4,dem,5,123
2010,WI,4,dem,3,10
2010,WI,4,rep,1,12380
2010,WI,6,dem,1,1288
2010,WI,6,rep,1,41178
2010,WI,7,dem,1,412
2010,WI,7,dem,5,351608
2010,WI,7,dem,3,10
2010,WI,7,dem,2,1031487
2010,WI,7,dem,4,580011
2010,WI,7,rep,1,866286
2010,WI,7,rep,5,246954
2010,WI,7,rep,3,24347
2010,WI,7,rep,2,852688
2010,WI,7,rep,4,75000
2010,WI,8,dem,1,150
2010,WI,8,dem,5,973403
2010,WI,8,dem,3,3041
2010,WI,8,dem,2,121006
2010,WI,8,dem,4,295851
2010,WI,8,rep,1,117340
2010,WI,8,rep,5,197280
2010,WI,8,rep,3,7027
2010,WI,8,rep,2,410600
2010,WI,8,rep,4,125255
2010,WV,2,dem,1,13140
2010,WV,2,dem,2,11803
2010,WV,2,rep,1,193093
2010,WV,2,rep,3,885
2010,WY,1,dem,1,938
2010,WY,1,dem,2,15445
2010,WY,1,rep,1,24566
2010,WY,1,rep,3,8047
2012,AL,5,dem,1,3265
2012,AL,5,rep,1,165131
2012,AL,6,dem,1,7865
2012,AL,6,dem,3,26828
2012,AL,6,dem,4,203106
2012,AL,6,rep,1,13825
2012,AL,6,rep,3,27771
2012,AL,6,rep,4,31500
2012,AL,7,dem,1,23994
2012,AL,7,rep,1,4695
2012,AR,1,dem,1,81998
2012,AR,1,dem,4,14941
2012,AR,1,rep,1,2478
2012,AR,1,rep,5,418
2012,AR,2,dem,1,77956
2012,AR,2,dem,4,61861
2012,AR,2,rep,1,442268
2012,AR,4,dem,1,62541
2012,AR,4,rep,1,16076
2012,AR,4,rep,5,10245
2012,AR,4,rep,3,17194
2012,AZ,3,dem,1,300
2012,AZ,3,dem,3,461
2012,AZ,3,dem,4,520
2012,AZ,3,rep,1,19508
2012,AZ,3,rep,3,1
2012,AZ,8,dem,1,1572
2012,AZ,8,rep,1,7965
2012,AZ,8,rep,3,3
2012,CA,4,dem,1,21122
2012,CA,4,rep,1,132333
2012,CA,4,rep,3,2
2012,CA,5,dem,1,7905
2012,CA,5,dem,5,2158
2012,CA,5,dem,3,310
2012,CA,5,dem,2,246
2012,CA,5,rep,1,3706
2012,CA,7,dem,1,96773
2012,CA,7,dem,5,445233
2012,CA,7,dem,3,1695256
2012,CA,7,dem,2,1531816
2012,CA,7,dem,4,1785916
2012,CA,7,rep,1,1678537
2012,CA,7,rep,5,490093
2012,CA,7,rep,3,5938
2012,CA,7,rep,2,2426553
2012,CA,7,rep,4,2012
2012,CA,9,dem,1,50628
2012,CA,9,dem,5,15336
2012,CA,9,dem,3,310
2012,CA,9,dem,2,647251
2012,CA,9,dem,4,7906
2012,CA,9,rep,1,1627567
2012,CA,9,rep,5,671648
2012,CA,9,rep,3,24416
2012,CA,9,rep,2,2456270
2012,CA,9,rep,4,60768
2012,CA,10,dem,1,8700
2012,CA,10,dem,5,4883
2012,CA,10,dem,3,314934
2012,CA,10,dem,2,188356
2012,CA,10,dem,4,474138
2012,CA,10,rep,1,1886330
2012,CA,10,rep,5,3156030
2012,CA,10,rep,3,7227
2012,CA,10,rep,2,1161267
2012,CA,10,rep,4,49999
2012,CA,12,dem,1,10591
2012,CA,12,dem,5,43
2012,CA,12,dem,3,310
2012,CA,12,dem,2,545
2012,CA,12,rep,1,56241
2012,CA,12,rep,5,68
2012,CA,12,rep,3,11250
2012,CA,12,rep,4,472
2012,CA,14,dem,1,4670
2012,CA,14,dem,5,483
2012,CA,14,dem,3,1381
2012,CA,14,rep,1,5808
2012,CA,16,dem,1,1083337
2012,CA,16,dem,2,6866
2012,CA,16,dem,4,43993
2012,CA,16,rep,1,145665
2012,CA,16,rep,3,14
2012,CA,16,rep,4,210929
2012,CA,17,dem,1,7560
2012,CA,17,dem,5,440
2012,CA,17,dem,3,310
2012,CA,17,rep,1,21819
2012,CA,20,dem,1,198317
2012,CA,20,dem,5,472
2012,CA,20,dem,3,1681
2012,CA,20,dem,2,1091
2012,CA,20,rep,1,351
2012,CA,22,dem,1,59241
2012,CA,22,rep,1,113986
2012,CA,24,dem,1,1577175
2012,CA,24,dem,5,21784
2012,CA,24,dem,3,221365
2012,CA,24,dem,2,208844
2012,CA,24,dem,4,166296
2012,CA,24,rep,1,921772
2012,CA,24,rep,5,136930
2012,CA,24,rep,3,1339311
2012,CA,24,rep,2,791507
2012,CA,24,rep,4,582348
2012,CA,25,dem,1,75957
2012,CA,25,dem,3,24620
2012,CA,25,dem,4,15300
2012,CA,25,rep,1,466067
2012,CA,25,rep,4,400
2012,CA,27,dem,1,37043
2012,CA,27,dem,5,43
2012,CA,27,dem,3,10
2012,CA,27,dem,2,1325
2012,CA,27,rep,1,62236
2012,CA,32,dem,1,172195
2012,CA,32,dem,3,10
2012,CA,32,dem,2,1325
2012,CA,32,rep,1,6134
2012,CA,39,dem,1,155360
2012,CA,39,dem,4,1049655
2012,CA,39,rep,1,691538
2012,CA,39,rep,3,11721
2012,CA,41,dem,1,123004
2012,CA,41,dem,5,2621
2012,CA,41,dem,3,310
2012,CA,41,dem,2,11273
2012,CA,41,dem,4,78882
2012,CA,41,rep,1,34436
2012,CA,41,rep,5,220000
2012,CA,45,dem,1,495007
2012,CA,45,dem,3,8006
2012,CA,45,rep,1,20538
2012,CA,45,rep,5,32
2012,CA,45,rep,3,2
2012,CA,46,dem,1,9500
2012,CA,46,dem,3,1387
2012,CA,46,rep,1,31836
2012,CA,48,dem,1,63600
2012,CA,48,rep,1,11154
2012,CA,48,rep,3,2
2012,CA,49,dem,1,25186
2012,CA,49,dem,3,956
2012,CA,49,dem,4,1595
2012,CA,49,rep,1,950
2012,CA,51,dem,1,900
2012,CA,51,dem,3,956
2012,CA,51,rep,1,1000
2012,CA,51,rep,4,11500
2012,CA,52,dem,1,2451582
2012,CA,52,dem,5,104821
2012,CA,52,dem,3,626888
2012,CA,52,dem,2,2007108
2012,CA,52,dem,4,928765
2012,CA,52,rep,1,1726572
2012,CA,52,rep,5,1783034
2012,CA,52,rep,3,40000
2012,CA,52,rep,2,2431176
2012,CA,52,rep,4,308082
2012,CA,53,dem,1,17861
2012,CA,53,dem,5,440
2012,CA,53,dem,3,966
2012,CA,53,rep,1,38214
2012,CA,53,rep,3,73
2012,CO,1,dem,1,9454
2012,CO,1,dem,5,118
2012,CO,1,dem,3,310
2012,CO,1,rep,1,6443
2012,CO,2,dem,1,109361
2012,CO,2,dem,5,227
2012,CO,2,dem,3,673
2012,CO,2,rep,1,166865
2012,CO,2,rep,3,612
2012,CO,2,rep,4,136
2012,CO,3,dem,1,180
2012,CO,3,dem,5,75
2012,CO,3,dem,3,4454
2012,CO,3,dem,2,423166
2012,CO,3,dem,4,330730
2012,CO,3,rep,1,1318887
2012,CO,3,rep,5,1611007
2012,CO,3,rep,3,11454
2012,CO,3,rep,4,13045
2012,CO,4,dem,1,343674
2012,CO,4,dem,5,227
2012,CO,4,dem,3,1280
2012,CO,4,dem,2,2177
2012,CO,4,rep,1,3444
2012,CO,4,rep,3,437
2012,CO,6,dem,1,1101400
2012,CO,6,dem,5,81465
2012,CO,6,dem,3,39817
2012,CO,6,dem,2,2025917
2012,CO,6,dem,4,1877872
2012,CO,6,rep,1,2156994
2012,CO,6,rep,5,10333
2012,CO,6,rep,3,13104
2012,CO,6,rep,2,2136084
2012,CO,6,rep,4,241102
2012,CT,1,dem,1,126247
2012,CT,1,dem,3,310
2012,CT,1,rep,1,42638
2012,CT,2,dem,1,1650
2012,CT,2,dem,3,160
2012,CT,2,rep,1,30263
2012,CT,2,rep,5,135
2012,CT,4,dem,1,58634
2012,CT,4,dem,3,310
2012,CT,4,rep,1,625
2012,CT,4,rep,4,39504
2012,CT,5,dem,1,1121
2012,CT,5,dem,5,210546
2012,CT,5,dem,3,300
2012,CT,5,dem,2,1420721
2012,CT,5,dem,4,984173
2012,CT,5,rep,1,740789
2012,CT,5,rep,5,1195
2012,CT,5,rep,3,1099998
2012,CT,5,rep,4,1247971
2012,DE,1,dem,1,94191
2012,DE,1,dem,3,310
2012,DE,1,rep,1,5572
2012,FL,5,dem,1,32816
2012,FL,5,dem,3,10
2012,FL,5,rep,1,3790
2012,FL,7,dem,1,2189
2012,FL,7,dem,3,23
2012,FL,7,rep,1,1403164
2012,FL,7,rep,3,1
2012,FL,8,dem,1,10383
2012,FL,8,rep,1,7551
2012,FL,8,rep,3,1
2012,FL,10,dem,1,2198
2012,FL,10,dem,3,231831
2012,FL,10,dem,2,1457151
2012,FL,10,dem,4,2856827
2012,FL,10,rep,1,22844
2012,FL,10,rep,5,1140084
2012,FL,10,rep,3,9852
2012,FL,10,rep,4,40460
2012,FL,12,dem,1,2258
2012,FL,12,rep,1,194020
2012,FL,12,rep,3,1
2012,FL,13,dem,1,672
2012,FL,13,dem,3,1996
2012,FL,13,dem,4,42292
2012,FL,13,rep,1,271631
2012,FL,13,rep,5,18784
2012,FL,13,rep,3,2897
2012,FL,14,dem,1,67458
2012,FL,14,dem,3,310
2012,FL,14,rep,1,32761
2012,FL,16,dem,1,1920
2012,FL,16,dem,3,310
2012,FL,16,dem,4,73041
2012,FL,16,rep,1,27682
2012,FL,16,rep,3,7375
2012,FL,18,dem,1,13180
2012,FL,18,dem,5,34831
2012,FL,18,dem,3,229621
2012,FL,18,dem,2,484727
2012,FL,18,dem,4,2839640
2012,FL,18,rep,1,7195334
2012,FL,18,rep,5,20059
2012,FL,18,rep,3,136255
2012,FL,18,rep,4,2825172
2012,FL,19,dem,1,21703
2012,FL,19,dem,4,131890
2012,FL,19,rep,1,580154
2012,FL,19,rep,5,175
2012,FL,19,rep,3,1
2012,FL,19,rep,4,134525
2012,FL,23,dem,1,395428
2012,FL,23,dem,5,43
2012,FL,23,dem,3,150
2012,FL,23,rep,1,354890
2012,FL,23,rep,5,50
2012,FL,23,rep,3,2565
2012,GA,1,dem,1,59402
2012,GA,1,rep,1,246401
2012,GA,2,dem,1,145923
2012,GA,2,dem,3,391
2012,GA,2,rep,1,43304
2012,GA,4,dem,1,13400
2012,GA,4,dem,3,310
2012,GA,4,rep,1,7963
2012,GA,6,dem,1,1324
2012,GA,6,rep,1,213
2012,GA,6,rep,3,20000
2012,GA,12,dem,1,6792
2012,GA,12,dem,5,645978
2012,GA,12,dem,3,45542
2012,GA,12,dem,2,522440
2012,GA,12,dem,4,495051
2012,GA,12,rep,1,89912
2012,GA,12,rep,5,1382077
2012,GA,12,rep,3,3878
2012,GA,12,rep,2,1694340
2012,GA,12,rep,4,355834
2012,GA,14,dem,1,2475
2012,GA,14,rep,1,20535
2012,GA,14,rep,3,74
2012,HI,1,dem,1,2210
2012,HI,1,dem,3,2100
2012,HI,1,dem,2,13000
2012,HI,1,rep,1,1793
2012,HI,1,rep,2,7586
2012,IA,1,dem,1,114872
2012,IA,1,dem,3,350135
2012,IA,1,dem,2,19570
2012,IA,1,dem,4,136720
2012,IA,1,rep,1,571869
2012,IA,1,rep,5,110264
2012,IA,1,rep,3,15151
2012,IA,1,rep,2,416012
2012,IA,1,rep,4,275
2012,IA,2,dem,1,1100
2012,IA,2,dem,3,310
2012,IA,2,rep,1,674828
2012,IA,2,rep,5,28340
2012,IA,2,rep,3,12379
2012,IA,2,rep,2,768002
2012,IA,2,rep,4,232
2012,IA,4,dem,1,6558
2012,IA,4,dem,5,959892
2012,IA,4,dem,3,686302
2012,IA,4,dem,2,13944
2012,IA,4,dem,4,1024985
2012,IA,4,rep,1,983182
2012,IA,4,rep,5,427482
2012,IA,4,rep,3,839055
2012,IA,4,rep,2,442512
2012,IA,4,rep,4,99189
2012,ID,1,dem,1,391
2012,ID,1,rep,1,49694
2012,ID,1,rep,3,2
2012,ID,2,dem,1,1516
2012,ID,2,rep,1,273862
2012,ID,2,rep,4,55032
2012,IL,1,dem,1,4135
2012,IL,1,dem,3,310
2012,IL,1,rep,1,4340
2012,IL,2,dem,1,194298
2012,IL,2,rep,1,884
2012,IL,2,rep,4,22808
2012,IL,3,dem,1,37867
2012,IL,3,dem,3,10
2012,IL,3,rep,1,438
2012,IL,6,dem,1,58448
2012,IL,6,dem,3,10
2012,IL,6,rep,1,77628
2012,IL,6,rep,5,38
2012,IL,6,rep,3,9319
2012,IL,9,dem,1,32649
2012,IL,9,dem,5,609
2012,IL,9,dem,3,310
2012,IL,9,rep,1,8849
2012,IL,11,dem,1,11460
2012,IL,11,dem,5,566
2012,IL,11,dem,3,193868
2012,IL,11,dem,2,1365217
2012,IL,11,dem,4,1055558
2012,IL,11,rep,1,2625
2012,IL,11,rep,5,51076
2012,IL,11,rep,3,1121953
2012,IL,11,rep,2,1999553
2012,IL,11,rep,4,960084
2012,IL,12,dem,1,11527
2012,IL,12,dem,2,2636381
2012,IL,12,dem,4,535593
2012,IL,12,rep,1,65666
2012,IL,12,rep,5,2116306
2012,IL,12,rep,3,3371
2012,IL,12,rep,2,1083070
2012,IL,12,rep,4,944003
2012,IL,14,dem,1,540
2012,IL,14,dem,2,1537
2012,IL,14,rep,1,7445
2012,IL,14,rep,3,11914
2012,IL,15,dem,1,435
2012,IL,15,rep,1,31189
2012,IL,15,rep,3,10640
